ParticipantID,Concept,Transformation,Variation,Task,Score,ReactionTime
7,Color,ColourRed,44,Within Domain,1,7328
7,Color,ColourRed,44,Extrapolation,1,5071
7,Number,Counting-2,17,Cross Domain,1,3948
7,Number,Counting-2,17,Within Domain,1,3581
7,Number,Counting-2,17,Extrapolation,1,5793
7,Color,ColourGreen,14,Cross Domain,1,3324
7,Color,ColourGreen,14,Within Domain,1,1872
7,Color,ColourGreen,14,Extrapolation,1,4710
7,Color,ColourYellow,31,Cross Domain,1,3322
7,Color,ColourYellow,31,Within Domain,1,4493
7,Color,ColourYellow,31,Extrapolation,1,3756
7,Size,Resize0.5XY,46,Cross Domain,1,2447
7,Size,Resize0.5XY,46,Within Domain,1,1914
7,Size,Resize0.5XY,46,Extrapolation,1,2112
7,Reflection,ReflectY,47,Cross Domain,1,2609
7,Reflection,ReflectY,47,Within Domain,1,4268
7,Reflection,ReflectY,47,Extrapolation,1,4573
7,Reflection,ReflectX,21,Cross Domain,1,4060
7,Reflection,ReflectX,21,Within Domain,1,4268
7,Reflection,ReflectX,21,Extrapolation,1,4140
7,Rotation,2DRotation+135,25,Cross Domain,1,3321
7,Rotation,2DRotation+135,25,Within Domain,1,7010
7,Rotation,2DRotation+135,25,Extrapolation,0,6673
7,Color,ColourBlue,2,Cross Domain,1,2234
7,Color,ColourBlue,2,Within Domain,1,1543
7,Color,ColourBlue,2,Extrapolation,1,1688
7,Number,Counting+1,24,Cross Domain,1,4224
7,Number,Counting+1,24,Within Domain,1,5052
7,Number,Counting+1,24,Extrapolation,1,3340
7,Size,Resize0.5X,40,Cross Domain,1,5077
7,Size,Resize0.5X,40,Within Domain,1,3314
7,Size,Resize0.5X,40,Extrapolation,1,2714
7,Size,Resize2Y,39,Cross Domain,1,3097
7,Size,Resize2Y,39,Within Domain,1,3667
7,Size,Resize2Y,39,Extrapolation,1,2370
7,Reflection,ReflectXY,6,Cross Domain,1,2801
7,Reflection,ReflectXY,6,Within Domain,1,2319
7,Reflection,ReflectXY,6,Extrapolation,1,2953
7,Rotation,2DRotation-90,26,Cross Domain,1,2609
7,Rotation,2DRotation-90,26,Within Domain,0,5437
7,Rotation,2DRotation-90,26,Extrapolation,1,7200
7,Number,Countingx2,30,Cross Domain,1,4291
7,Number,Countingx2,30,Within Domain,1,5240
7,Number,Countingx2,30,Extrapolation,1,7211
7,Rotation,2DRotation-45,35,Cross Domain,1,3555
7,Rotation,2DRotation-45,35,Within Domain,1,7587
7,Rotation,2DRotation-45,35,Extrapolation,1,7484
7,Color,ColourGrey,5,Cross Domain,1,2206
7,Color,ColourGrey,5,Within Domain,1,1969
7,Color,ColourGrey,5,Extrapolation,1,1710
8,Color,ColourBlue,1,Cross Domain,1,5311
8,Color,ColourBlue,1,Within Domain,1,4087
8,Color,ColourBlue,1,Extrapolation,1,6079
8,Size,Resize0.5Y,25,Cross Domain,1,3295
8,Size,Resize0.5Y,25,Within Domain,1,2372
8,Size,Resize0.5Y,25,Extrapolation,1,2751
8,Number,Countingd2,9,Cross Domain,1,4443
8,Number,Countingd2,9,Within Domain,1,3469
8,Number,Countingd2,9,Extrapolation,1,5372
8,Reflection,ReflectXY,49,Cross Domain,1,9744
8,Reflection,ReflectXY,49,Within Domain,1,2463
8,Reflection,ReflectXY,49,Extrapolation,1,3116
8,Number,Counting-1,18,Cross Domain,1,3264
8,Number,Counting-1,18,Within Domain,1,1929
8,Number,Counting-1,18,Extrapolation,1,3481
8,Reflection,ReflectX,28,Cross Domain,1,15539
8,Reflection,ReflectX,28,Within Domain,1,1524
8,Reflection,ReflectX,28,Extrapolation,1,2640
8,Size,Resize0.5X,40,Cross Domain,1,5517
8,Size,Resize0.5X,40,Within Domain,1,2470
8,Size,Resize0.5X,40,Extrapolation,1,2130
8,Size,Resize0.5XY,1,Cross Domain,1,8369
8,Size,Resize0.5XY,1,Within Domain,1,1428
8,Size,Resize0.5XY,1,Extrapolation,1,2236
8,Reflection,ReflectY,14,Cross Domain,1,2440
8,Reflection,ReflectY,14,Within Domain,1,1701
8,Reflection,ReflectY,14,Extrapolation,1,3077
8,Number,Counting-2,9,Cross Domain,1,11251
8,Number,Counting-2,9,Within Domain,0,1542
8,Number,Counting-2,9,Extrapolation,1,10096
8,Rotation,2DRotation+45,17,Cross Domain,1,4678
8,Rotation,2DRotation+45,17,Within Domain,1,12018
8,Rotation,2DRotation+45,17,Extrapolation,1,3617
8,Color,ColourRed,20,Cross Domain,1,2828
8,Color,ColourRed,20,Within Domain,1,2746
8,Color,ColourRed,20,Extrapolation,1,1309
8,Color,ColourGreen,48,Cross Domain,1,3803
8,Color,ColourGreen,48,Within Domain,1,763
8,Color,ColourGreen,48,Extrapolation,1,1007
8,Number,Countingx3,24,Cross Domain,0,15439
8,Number,Countingx3,24,Extrapolation,1,6123
8,Color,ColourGrey,24,Cross Domain,1,4476
8,Color,ColourGrey,24,Within Domain,1,870
8,Color,ColourGrey,24,Extrapolation,1,1186
8,Color,ColourYellow,27,Cross Domain,1,1701
8,Color,ColourYellow,27,Within Domain,1,1274
8,Color,ColourYellow,27,Extrapolation,1,1063
8,Rotation,2DRotation-135,7,Cross Domain,1,10560
8,Rotation,2DRotation-135,7,Within Domain,0,7661
8,Rotation,2DRotation-135,7,Extrapolation,1,9442
8,Rotation,2DRotation180,9,Cross Domain,1,4278
8,Rotation,2DRotation180,9,Within Domain,1,6173
8,Rotation,2DRotation180,9,Extrapolation,1,2785
8,Rotation,2DRotation+90,26,Cross Domain,1,2324
8,Rotation,2DRotation+90,26,Within Domain,1,2679
8,Rotation,2DRotation+90,26,Extrapolation,0,6704
9,Reflection,ReflectXY,14,Cross Domain,1,9801
9,Reflection,ReflectXY,14,Within Domain,0,11459
9,Reflection,ReflectXY,14,Extrapolation,1,7765
9,Size,Resize2X,49,Cross Domain,1,4493
9,Size,Resize2X,49,Within Domain,1,2882
9,Size,Resize2X,49,Extrapolation,1,5189
9,Number,Counting-1,25,Cross Domain,1,4783
9,Number,Counting-1,25,Within Domain,0,2842
9,Number,Counting-1,25,Extrapolation,0,5823
9,Rotation,2DRotation-90,32,Cross Domain,1,8020
9,Rotation,2DRotation-90,32,Within Domain,1,6258
9,Rotation,2DRotation-90,32,Extrapolation,1,7892
9,Rotation,2DRotation-45,8,Cross Domain,1,5892
9,Rotation,2DRotation-45,8,Within Domain,1,5976
9,Rotation,2DRotation-45,8,Extrapolation,1,4704
9,Number,Countingx2,23,Cross Domain,1,4839
9,Number,Countingx2,23,Within Domain,1,4595
9,Number,Countingx2,23,Extrapolation,1,3886
9,Rotation,2DRotation180,43,Cross Domain,1,3508
9,Rotation,2DRotation180,43,Within Domain,1,4073
9,Rotation,2DRotation180,43,Extrapolation,1,3582
9,Color,ColourRed,24,Cross Domain,1,2099
9,Color,ColourRed,24,Within Domain,1,2813
9,Color,ColourRed,24,Extrapolation,1,3553
9,Color,ColourGrey,6,Cross Domain,1,1943
9,Color,ColourGrey,6,Within Domain,1,1439
9,Color,ColourGrey,6,Extrapolation,1,1928
9,Color,ColourYellow,35,Cross Domain,1,2049
9,Color,ColourYellow,35,Within Domain,1,1832
9,Color,ColourYellow,35,Extrapolation,1,2140
9,Reflection,ReflectX,18,Cross Domain,1,4859
9,Reflection,ReflectX,18,Within Domain,1,2297
9,Reflection,ReflectX,18,Extrapolation,1,3208
9,Size,Resize2Y,39,Cross Domain,1,3460
9,Size,Resize2Y,39,Within Domain,1,1995
9,Size,Resize2Y,39,Extrapolation,1,2328
9,Color,ColourBlue,3,Cross Domain,1,2252
9,Color,ColourBlue,3,Within Domain,1,1399
9,Color,ColourBlue,3,Extrapolation,1,1173
9,Number,Countingx3,32,Cross Domain,1,5037
9,Number,Countingx3,32,Within Domain,1,5168
9,Number,Countingx3,32,Extrapolation,1,2052
9,Rotation,2DRotation-135,9,Cross Domain,1,2464
9,Rotation,2DRotation-135,9,Within Domain,1,7084
9,Rotation,2DRotation-135,9,Extrapolation,1,12565
9,Size,Resize0.5XY,4,Cross Domain,1,2101
9,Size,Resize0.5XY,4,Within Domain,1,2405
9,Size,Resize0.5XY,4,Extrapolation,1,2796
9,Reflection,ReflectY,43,Cross Domain,1,6025
9,Reflection,ReflectY,43,Within Domain,1,3314
9,Reflection,ReflectY,43,Extrapolation,1,3678
9,Number,Counting-2,42,Cross Domain,1,2553
9,Number,Counting-2,42,Within Domain,1,3064
9,Number,Counting-2,42,Extrapolation,1,4332
9,Color,ColourGreen,48,Cross Domain,1,4141
9,Color,ColourGreen,48,Within Domain,1,1218
9,Color,ColourGreen,48,Extrapolation,1,1049
